id,comment_text,harmful_label_binary
f5a7e7dc704211b9,"fuck me, because I'm gay",1
7246d7a7de008235,GOOD RIDDANCE. GET LOST. PUNK.,1
7cda3841fe7e0804,'''FUCK YOU Ckatz you are german Cock sucker and FUCKER MOTHER FUCKER,1
0df5b8fa9a2502c7,"Martin Gardner

Do you have any opinion on the Colin Wilson quote that was recently added to the Gardner article. It seems dubious and is out of place. I think it should be removed, but rather get consensus first.",0
4efb499c75dfb760,"thanks a lot jackass 

If you had a life and weren't an over wieght 45 year old uniployed virgin i would be pist at you.  Get a life shit head.",1
ffdb72145bf3a984,What idiot gave this troll rollback privileges anyway?   His editing history clearly indicates this account is an SPI on this site for trolling and article maintenance of Linux articles he is involved in.  This account is being used by Groklaw it appears and is some sort of paid editing.,1
b0c57914a620f3bf,"Epic 

I just watched this guy on TED, and he is fucking epic.",1
b3eec1faa7a4e201,"""
 """"Novorossiya"""" in English isn't """"New Russia"""". As I already said, even the way the people in charge of this state pronounce rossiya is different then the way you pronounce Russia in Russian.   

""",0
211e0db8ce43babd,"Youre a sock puppet you are! 

you are! im going to track you down, and when i track you down, your going to drown, in your own sins. You are going to hell! I want to hell you! This is probably that pollypocket kid righting this by the way! yeah! so block the witch!",1
e525f9dfd188f37a,No such polls exist and there is nothing in Wikipedia policy to suggest they are necessary.,0
d48e2a3f52f4f650,"Vrban 

Hello, an identical article exists at Vrban, Central Serbia. I was helping establish a disambiguation. Thanks all the same.",0
72c2d8fc8ff35b38,Thanks for the heads up asshole.,1
e78fa85a48b09632,"""

 BigSkyBill 

Ammo,

You've done some NRHP photos in SC, if I remember correctly. You should certainly meet Bigskybill, who has uploaded over 600 SC pix as part of WLM-US.

All the best,

(smalltalk) """,0
cc1c3e9ae5978cf3,"Proposed merge not agreed to, removed tag and cleaned up article",0
53f28b978efb68fa,If you guy are such stupid you should stop editing at wikipedia and go to play quake 395.61.18.160,1
b220659508dce0c8,You are a useless prick. Die of aids,1
dd88f376ebc49f9a,"does morons like you got a place here? If no, be pleased to leave this grateful place.",1
dde8d8e3f4e99f30,Islamist terrorists did it,1
d9879da8d9f26d52,"This Dude is a Fukkin Mole 

100% Guaranteed.

6 months ago Wiki deleted better than 250 of these scambo accounts. They missed this un.",1
1220bc6b1c0b8928,"Dax Leggett 

Dax Leggett is very famous for his outstanding legs and body, his hair is flawless, and his face is unbelieveable. His eyes are the brightest blue you could every imagine with luscious long eyelashes which make his eyes twinkle. His smile makes the world stop and you cant help but stare, let me just say...hes perfect. The problem is I have a huge crush on him, and he has a crush on this girl in our form called Jane Thomas (I HATE YOU!). She is fat, has greasy hair, a really round face, flabby cheeks and does this really weird thing with her chin, she is a proper girl dog. So, to end my story, Dax is perfect and Jane is a cow, Dax should be with me...i think im in love with you Dax...if you know who this is come up to me in school and say Freddo xxx",1
21e051df5488bb51,"""

 Of course... you called me a """"sock puppet"""" rigth after your first editwar, liar.  """,1
f678e8a957ed9cf5,"Let the vandals off scot-free, punish the people trying to stop them. 

Great logic there. Please, that ANEW was clearly undeserved and it wouldn't have happened if you hadn't left me to clear up the vandal's mess. 85.210.182.11",0
c42a8dd3ab936588,"Think I'll just reset my IP. Peace out, fuckers.",1
f4e2de9b6c0e32c7,"""

....? What? You can't just say that an not give an example of a system that went written in Forth is """"1000x"""" faster.""",0
fbe3931986a2091c,"""

And speaking about his fine contributor and high-quality edits....So much to speak about them....I know he hates Poland and me also but...""""This piece of trash"""" ??? http://en.wikipedia.org/w/index.php?title=User_talk:Izehar&diff;=next&oldid;=33244436 ???

Look who's talking about! Good joke, ! What about you ? They didn't start the RfC against you for nothing I suppose!?
http://en.wikipedia.org/wiki/Wikipedia:Requests_for_comment/Ghirlandajo ????

Just look at his contributions:
 Calling names, ad hominem attacks and usage of offensive language
 Calling Poles Polacks 
 When asked to apologize or stay on topic, he replied with 
 Offensive language , """"zombie"""", revert zombie, , 
 Suggestions of being intoxicated by obscure Polish hack writers, ignorance, ad hominem arguments, calling the arguments of the opponents slurs and hysteria, offensive language, ethnic slurs... all is there, in one edit diff. Also, bizarre accusations of some sort of conspiracy 
   if this statement is a personal opinion of Halibutt, Molobo, Rydel, and Co, you may continue gaping at your cheap Polish propaganda booklets about alleged Russian massacres, which I daresay are """"not considered a credible source even by Wikipedia"""" as well
 ad hominem attack , later even strengthened; rvv a revert maniac: can't we block him?, , 
  racist ethnic generalizations and accuasion of incivility on behalf of the entire Polish nation

 Trying to escalate the conflict at Talk:History of Belarus by posting this comment at Portal:Russia/New article announcements. The notice was finally removed after Wojsyl asked him to stay cool 
Accusations of:
 ...breaking the wiki rules: (though later removed )
 ...paranoia
 ...bad faith: , , , , , , 
 ...ignorance: , , """"fantasies"""", rm Polish idiosyncrasies, , [http://en.wi",1
4a0b7965a5c65190,"Who he really is 

This poor guy had his IP stolen by me. Pwned! Too bad his ISP will permban him.",1
e7eca2e984bf6738,"How about this, GO FUCK YOURSELF!!",1
1500a43174935454,"Post-Grunge
This album is not a fucking Post-Grunge album. It's a Alternative metal alternative rock and Hard Rock  album.",1
a4ac954b1adb7c97,i think this discussion is over there isnt much else to say. User:Big foot123456789,0
79a577180f4504b2,"""

 Ah yes, the same WJBscribe who publicly supported Jimbo Wales after Wales was caught lying about hiring a Ryan Jordan, a senior Wikipedian who falsified his resume. Nice work, WJBscribe! And you even censored my comment in the article talk page. You people have a deathly fear of facts at Wiki[pedia, don't you? Well, do this: Search for """"matt sanchez"""" on Google. Right below your pack of lies appears the truth about your boy, including a section that tells the truth about Wikipedia and about you. Cheers!  """,0
c9b510a174c27520,"Howard Felsher 

I know you have been on here all of 4 months now but I need your advice or critiquing.  Do not comment on my message page again.  I do not care what you have to say or what you think.  Eat me.",1
2c04c2e925d3ff45,"A Relevant Essay 

http://meta.wikimedia.org/wiki/Don%27t_be_a_dick",0
ebde0522845d349d,I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck No,1
b82d1cda5fd6a9b1,"JJSD
Do you like JJSD Wait, you like T's and the bson your back as said in Busta Rhymes's album B.O.M.B. formerly called Blessed",0
99c3579ecfbe498d,"""
Thanks! Those hair candles look dangerous, and the buns look delicious. Â â¢Â XAÐ¯AbÐAM """,0
0f4bc330f6d829c8,"Best Man 

I read in an interview in this months issue of FHM that he wasn't actually Alexander Armstrong's best man. Funnily enough that part of the interview was about innacuracies on wikipedia. He tried to put it right but couldn't because of the auto rule.",0
73ad533247ffd595,"""
GoodDay, the countries category is called just that, not 'Independant countries'. Wales, Scotland and England are countries (NI is not, but that's another matter). As they are countries they belong in the countries category, perfectly logically. In any case, this has been discussed repeatedly and the consensus is - as if we needed to be told! - that they are countries. Despite my opposition to the inclusion of the Six Counties - English Wikipedia has followed the political line of the New Labour UK government, a lie line which is contrary to the Belfast Agreement - I am tempted to agree with the compromise 'Category:Countries of the United Kingdom' but would like to hear other people's opinion as well. It's disappointing and somewhat surprising that such a significant change has attracted so little comment. Perhaps what we really need here in the long term is a clearer practical distinction between the terms 'country' and 'sovereign state'. BritishWatcher says above that he """"supported and accepted the fact England, Wales, Scotland and Northern Ireland should be called countries"""" but opposes them """"appearing on lists of countries (where only sovereign states are listed)"""". Therein lies the nub of the problem - the argument that although E, S and W are in fact countries they should not be listed as countries: talk about Alice in Wonderland!   """,0
8321e5bc98a14c6d,"Read the sources.Orpheus has nothing to do with Bulgaria other than him being used by the Bulgarian goverment to boost its tourism.If Bulgaria goes in than all regions of ancient Thrace goes it that correspond to modern states.Republic of Macedonia,European Turkey,Serbia,Kosovo and any others.",0
f68c9cec153a38e0,"Up yours
Don't deleat my articles Bitch.",1
c7375a6eca8f6b61,"kiss my ass jehochman - i have many ip's, have fun!!!!!",1
4783fbda356c3397,"=Thanks, 100% in agreement, as I'm sure any sane person is.",0
8e21ba098393fcb6,"I have been blocked before you low-life bitch. We have dynamic ip's in India. Now go suck Cyphoidbomb's transgenders dick, if he has one.
Comment Signed by JackThomas.",1
c35132a840e72c4e,"SUBSIDIZED HOUSING IS A FREE MARKET DISTORTION, AND UNLESS YOU RECEIVE THE SUBSIDY, YOU ARE AT A DISADVANTAGE, PERIOD.",0
05579b212760ff49,Fartsalot56 says f**k you motherclucker!!,1
add67c768f9c5e94,"Ah! I'll see if I can maybe dig something up before the vultures descend again. Just out of interest, why is someone on the other side of the planet interested in the Rochdale Observer?  Fatuorum",0
e247d346b1749428,HEY ASSHOLE I'LL FIND OUT WHERE YOU LIVE AND BURN DOWN YOUR HOUSE,1
180dc9666e101d0f,"Intervisitation was a very tight ship back in '94.  It was one of the few things the RAs did well, aside from eating pizza and watching Ren & Stimpy.  It didn't happen very frequently.  The RAs checked up on you, whether you were in the boys' or girls' dorm.  I don't know, things may have changed since then.  I remember, intervisitation sucked, because I couldn't get any studying done, with my door wide open, and all the giggling in the hallway.",0
7908e262847e9b82,"""You lying SOB==
""""I don't focus on single articles or wikiprojects; mostly I just tweak an article when I see grammar errors or glaring factual omissions."""" ~Kasreyn

You've stalked the Insane Clown Posse page for years now, and you constantly revert edits that often have factual basis, but violate your """"Juggalo outlook."""" I'm sure you've noticed the complaints compiled directly and indirectly against your editing techniques regarding all pages relating to the band ICP; complaints originating from multiple wikipedians. Ever consider stepping back, and letting unbiased editors take the reins of ICP?

Here's some food for thought, have you ever wondered if some of the malicious sock puppets that attack you were operated by a wikipedian admin who didn't want to lose credibility because of slander?

==""",1
14a6586e65eed7f1,the eyes of others (like region locking,0
e882f8634ec8c373,"""::Salon is not a source without its POV biases, and it certainly had a number of ideological axes to grind (including, most pertinently, a willingness to tar and feather any and all Arab and Islamic peoples as barbarians, and a totally uncritical way of looking at the Israel-Palestine conflict). 

Accepting their claims as the total truth is certainly problematic; it is made even more so when there isn't a way to actually check the veracity of the claim. Not being able to read the article, because of their damned clickthrough ads, I would personally appreciate if someone could post the section of the article in question. For the time being, """"Salon claims. . ."""" is certainly the NPOV way to go.  

""",0
280fcf79ff2334a3,"Craig Newmark

Craig Newmark is a Kike, fuckhead!",1
20d7e53d199e6fde,"If people revert my edits for no good reason, I get pissed off.  Don't you?  And if someone is so utterly retarded as to somehow mistake them for vandalism, and to then leave a message here to say so, I think that is far more abusive than merely using a swear word.  201.215.60.232",1
b62e6802459f8782,"and go on saddam execution talk page, before you stink up the place.",1
3428d09f2f795c9b,"No dude.  I'm sick of you.  You are being rediculous. RELAX!  Stop hyping off minor stuff, and use your talents to attack some real Wiki problems.  Jeez...",1
6b0657961254d8c4,"This article uses a massive amount of PDF files as references, all of them uploaded and added by the same user. Might be OR.",0
ea58471f1d11d41a,get off wikipedia idiot,1
6d2622b54c4de6f7,"I have not a clue what your issue is with what I've said. â What's up, Doc? carrotsâ",0
9c37f7a0bebbe0cd,"""Wikipedia's article on Sanchez is a sick joke. The """"editors"""" who worked on it should be ashamed of themselves, and so should you. You're not an editor, you are a censor and a liar.""",1
db50352706d5b3c6,"""

 Category:Wikipedians who listen to video game music on WP:UCFD again 

This category is again nominated for discussion at user categories for discussion. Since you contributed to the last discussion, you may wish to say something in the current one, which was started on 8 July 2007. This is a courtesy notice I'll be leaving for everyone who contributed in the last UCFD nomination and not in the current one. (T) """,0
aa7d8d473599d751,"Phanatical, you little piece of shit! You are a fat fuck. You are insane. Yours Truly, hehehe.",1
f6c6647bfe261628,"Cunt Editing 

You should be added to the list I was creating, erg you are a cunt.",1
f4867ff77b87e189,"""

I wish I could, Psychohistorian, but I can't as I have been gagged by an administrator who considers I am something of a """"systematic personal attacker"""", no matter I had no complaints before. 
Honestly, I suggest you to take a break and leave the article to Stormfront for a while. You can always retake it later, nominate the article for deletion, open an RfC, etc. 
Do not violate the 3RR please. It's better to bear a bad article than to be blocked on unquestionable grounds as that. 
But personally I am quitting it for mental health. I have more than enough with appealing my unjust block and other areas that interest me more than a non-existent race. Maybe, if my appeal succeeds, and after a loooong recess, I might retake it. But not right now. Sorry.  """,0
d8e815750bd61c83,Go fuck yourself Tbnotch I am on a public computer. Suck on it bitch face.,1
bb80876995ab3b71,The tone of this article is encyclopedic and does not talk about any promotions that is company has in any of it's stations. It is a neutral article that I was going to add a generic hyperlink to the main sites for it and the parent company. This page servers that same purpose that other broadcast companies use and should not be singled out for being a smaller company.,0
a6b3748926204d69,"Hello there you stupid weedhead! 

You are so f***ing stupid and dumb. Stop deleting my pages!! IÂ´m just trying to help. You do also got a very lame and uncool username. /angrybirdlover1337",1
3b3cb46862ecfe7c,"Voting history for R.I. switches 

I reverted the  to the Voting history table because in my opinion it was not appropriate as no vote occurred, he was not eligible to be voted against at the time at Tribal Council, and he wasn't removed from the game for medical reasons.  This R.I. switch thing could potentially make the Voting history table a mess if a switched person is added in ever time.  I think the table should only include actual TC votes or medical removal/quits.  Similarly, the  should only be done when Jeff initiates a switch and the switch is forced.

I'm bringing this up now so we can discuss how the table should work for future switches if there are any. In other words, set the precedent now.",0
4f9cdf9aff4b6a71,"How is it possible this article doesn't mention this dude's rabid homophobia?  Why?, because it's been carefully preened to avoid anything controversial. Excellent work, gentlemen!  You've mentioned to produce an article that leaves out everything you're ashamed of!",1
efbdf21c99590b04,"RE: Removing my name from the KMHD article 

OK you little punk - you want to make it personal?  You want a war?  You got it you son of a whore!",1
3da43e3457062695,"BC/AD crap 

It's sad that this website is hijacked by American Christian fundamentalist fascists who can't let go of the fact that Jesus is imaginary and force BC/AD onto every BCE/CE reference. It's not just an atheist point of view that Jesus is nonsense, but also a MAJORITY point of view since most people around the world are NOT Christian and NOT corrupted by Jesus myths.",1
9eebde1b40fb34ca,"I don't see any problem with including the information about Adolf Hitlers views on Sparta, it is totally relevant to this article, by the way, killing deformed children was probably common in other ancient cultures, but it's a fact Hitler admired sparta in particular.",0
2e470cb37526a0e4,"So what's it like 

being a douchenozzle and going round attacking people while your userpage looks like a ghetto user's myspace?",1
c1d33521a4930521,The BBC report  123 people were on the plane. The Times of India confirms this and reports that there were two pilots and five crew,0
9d739901c70b13b6,"How to kill mozart 

WOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO STAB HIM, SHOOT HIM, JUMP ON HIM",1
36e1b9531eb7031e,"February 2009 
 Please stop. If you continue to blank out or delete portions of page content, templates or other materials from Wikipedia, you will be blocked from editing.    
If this is a shared IP address, and you didn't make any unconstructive edits, consider creating an account for yourself so you can avoid further irrelevant warnings.",0
af0468b973afcad2,"With Jimbo's increasing pressure for articles on living people to be assiduously cited and sourced, it's increasingly more important to have direct references attached to specific sentences, or at least paragraphs. Note the specificity of articles like Ann Coulter, David Miscavige, or Ashlee Simpson.......",0
467d15f5a49a3570,"Wow. JD UK is a big man. What a tosser, huh? This is my personal page and I'll attack who I want. George Washington Carver was a pretty faggoty guy, too. Right JD? You know all about big men, right? ;-)",1
0a5bd59a75914c8c,""", 27 October 2006 (UTC)
its not """"simply a link to the group's MySpace account"""" - its the groups official site where they publish press releases, news, songs, photographs and general info. is that not enough? thats more one can tell of other groups, and yet their articles are not being deleted, or called """"unverified"""" or whatever.  23:54""",0
faabe3217cb1601b,"UNBLOCK ME NOW, I DID NOTHING WRONG. UNBLOCK ME NOW, RIGHT NOW YOU FUCKING BASTARD.",1
38f6728bb2051b08,"Where does Gamaliel identify as male? 

Because everything about her editing and admin usage screams otherwise. And no, it is not trolling. Gamaliel is heavily biased and yet pretends to act unbiased in her ongoing efforts to ban opposing voices. 70.56.26.46",0
966983aedceeacb5,I'm a fat pig.  Does that belong on Wikipedia?,1
4a86237742efecbe,"tupac 

ok i got rid of the 2009 album. leave the mini-discography! it makes everything a lot easier.",0
2030aea9d042d9de,lol.. were you a hall monitor in high school..lol -,0
1cf28dfa167523bf,"""

Thank you but as a result I've been blocked for so-called bullying. What a crock. Thanks for moving it along. It is with evn more vigor that I detest these violators thanks to this insult.

""""""""""",0
538a1a1cd46b1b42,"Hey Aaron Brennenman, Eat shit and Die, sincerly me and your whole family. PS i see ur sentiment but your not a women. Deal with it you fagget.",1
ba08426bf8dc5a8f,"""
On the other hand, you should elaborate on the bare statement that """"(This is disputed, however, in evidence presented to a PNG Defence Force Board of Inquiry into Moti's departure for Papua New Guinea - see below.)"""" So it may well be: I have not read Mr Justice Gibbs et al.'s Defence Board of Inquiry Report; neither, clearly, have you or surely you would substantiate the allegation you make regarding  evidence presented to the Board. Further, with the greatest of respect, are you entirely sure you are correctly applying the principle of """"neutral point of view""""?   """,0
cc9534dbecf19d6b,I AM A WANKER AND I LIKE NIGGER PENIS IN MY MOUTH!,1
da599318f3b9bb79,"""::Why don't you describe the basis of your claims regarding """"outing and making hidden legal threats"""", in particular, as well as personal attacks and harassment? The only point in my posting that might be considered out of bounds is the mistake, detailed below, that he studied law instead of demonstrated an interest insofar as he claims to have made """"substantial contributions"""", etc. é£çµ¡ è¦å­¦/è¿·æ 

""",0
63470c427f74c914,OK and what did that book claim on the matter? ),0
79b19fa3d1637e2e,"i will revert. since people must be able to come with one click to the dist cat to than click to the next dist. i use cats a lot, have the old skin. you hinder my browsing. further: looking in the pages section of the dist cat will leave people without seeing that there is an ubunut article and the ubuntu is a linux dist. ubuntu as subcat does not bring this. Ubuntu as a dist is at the same level as the other dists. that it has it s own cat should not move it away from the other. samsara, as per your edit summary: this is not a complete end of hierarchical categorizatiion.  (Talk)",0
99d5e686e550dfb3,"""I believe the original source is the 1988 PBS documentary """"Plagues"""", which was hosted by Blumberg according to http://www.the-scientist.com/?articles.view/articleNo/9433/title/Baruch-BlumbergScience-on-TV/  You'll notice this source says, """"may have contributed to as many as half"""", which is weaker than the form usually stated as fact these days.  Is this claim really plausible?   

""",0
6961407ee0aa2624,"Yep, he be the mouthpiece, but his law still stands.  Oh, that was friggin' bad.",1
df7e8adc17e6f0d2,"""

 Hey, the only persons """"suffering"""" were those who read that bullshit, Wikipedia opening itself up to a Copyright infringement suit, and the credibility of those who are facilitating both.  The length of the protections will not influence my decision to revert the article back to a previous version that does not contain plagiarism.  22:02, Jan 27, 2005 (UTC)""",1
5583be5bd78b3225,fuck off......i will kick you......,1
d59b9b6893d61e75,"""

 The Mahdi and ad-Dajjal section is off topic for this article

This section deals with events that precede the day of judgement and are outside the scope of the article, which is only a survey of the Muslim narrative of the Day of Judgement.  

 non-NPOV + inaccurate information 

Regarding the piece of text """"Since most of those hadith are on the authority of Abu Huraira, most Shia dismiss them as a sad examples of what happens when all Sahaba are counted as trustworthy: A clear breach in Tawhid, the belief that God is above its creation.""""

Reasons for removal:

 Abu Huraira is one of the most prolific muhaddithin and a source of many of the sahih hadith. 

 The phrase """"most shia"""" does not cite any authority or text and could therefore be completely fabricated. Not to mention that there are over a dozen subsects among the shi`a.

 """"sad examples of what happens"""" <- that's a non-NPOV (non-Neutral Point Of View)

 See God as one sees the full moon or the sun in the sky. Or seeing part of God on the day of judgement is not a contradiction that God is above His (not """"its"""") creatures in every respect.  """,0
40b9c76b8a9bc6ad,"Alright, this is noted. I'm going to put up an RfC on the article's talk page. My only minor question is that would this fall under the category of media (rfc|media)?",0
c047a5aa2d02ff89,"As your own comment indicates ('few Jewish scholars have explored, or developed a theology of, the New Covenant'), the 'New Covenant' is simply not an issue in Jewish messianism as such.  When that bit of Jeremiah is discussed in Jewish dialogue, it is never (as far as I know) with the nomenclature 'New Covenant'.  Even if it is true that that is the appropriate term and that it is an important issue in Jewish messianism, in the absence of serious citation otherwise, it would seem to me to be original research.  Neither the term nor the link to the article, therefore, have a place in an article on Jewish messanism, except as a compare and contrast with the Christian notion(s).  (By the way, keeping in mind that Wikipedia is not a forum, you are mistaken about converts to Judaism.  See our article on the topic.)",0
47ac4381522685f1,"""

 RaÃ«lian Church 

  You have been  blocked from editing for a period of 24 hours for vandalizing Wikipedia. If you wish to make useful contributions, you are welcome to come back after the block expires. (aeropagitica)   """,0
16385452c12346af,"Karrine_Steffans 

https://en.wikipedia.org/w/index.php?title=Karrine_Steffans&diff;=prev&oldid;=611059275

hello there, I had to take down two of your stories. I was speculating as to why you wrote them, did you have wp:rs writing that she was African American?  if so please link a dink me to them, ta",0
1cf55accd6d6b7d0,"July 2010 (UTC))
Sorry, about the late reply.
Yes. Whatever you think for GAR. You're in the driver's seat for the review and I certainly trust your judgment for it. ( talk 14:32, 29",0
61562e81ce471259,"Fuck you, you Nixonian twit.",1
e2fcf01943b7c28f,"""
I agree with AfterMidnight that the fact that it has stayed there for a while is irrelevant... just because noone's picked up on it doesn't mean it's acceptable.  However, I think your latest revision is fine, and a good way to deal with it.  Hopefully the others will agree.  I'm still a but unhappy with the last sentence because again it's an affirmative sentence based on a gossip column, but overall I think it is an improvement.  User Talk  Review me! """,0
c572205e15ba8bbe,"My Faith In Wikipedia Was Eaten By a Bear!

But you managed to make him vomit it back up again! Sure, this is gross, and will require a very long and powerful hose, but I'm glad I have that faith back. In return, please take my barnstar eating pet bear to protect you from any nasty users you may meet along the way.",0
93b346da6333224e,"Personal attack?
I just pointed out he's being a WP:DICK. Why can he call multiple users dicks but we can't return the favor? Talk about a one sided policy.",1
be6785d4f8e6f6a6,I had to fix all that sh%t manually. Do you know how long the common minke page is gonna take you piece of sh%t? What the f%$k is your problem?? Use a converter that doesn't f$%k up conversions or go the f%&k; home you stupid c$nt.,1
0b330cb1c89ff54f,Argh. That's pretty unpleasant. Out goes the sentence.,0
30782c01faf9e6fe,"(UTC)

Tigersfan1992 is an idiot and is not allowed to protect his page  23:32, 26 October 2007",1
322150f83b436c38,"""

 Criteria 

User:Benlisquare stated that """"Medical articles on Wikipedia have a higher standard of verifiability compared to others."""" LOL.   """,0
9aa500a380b6ad86,Except almost only counts in horseshoes and hand grenade throwing. WP:DRV was where this was supposed to be taken. WP:Consensus can change but recreating a article first and then demanding that others prove notability hasn't changed  isn't the way to do it. The creator of the article should know that. His user pages acknowledges him to being of the busiest wikipedians.,0
269ff30444c96d18,I did'nt vandalize anything. Faggot. 166.248.64.163,1
5cb1fbc9ad8c25a1,Fucking cabal of donkey raping shit eaters I hope you all get cancer.,1
fdc6c32fa4eb5d08,"""

Wikipedia (riddled with errors) is misinforming people and is blamed for falling grades among children

See this article: []

I concur and will contribute nothing further to this disinformative farce parading as an encyclopaedia that is called wikipedia. It is nothing more than a joke, run for/by incompetent non-experts with too much time on their hands and nothing better to do than stroke each other's egos while fostering mediocrity and ignorance under the specious banner of """"consensus"""" and """"democracy"""". 

Yes, I am uncivil towards those for whom this is intented, but they deserve it for raising inaccuracy and misinformation to a virtue. I will not suffer fools any further.

  """,0
80cb20b7880898b1,"""

 Semantic-Web edition 

From Wikipedia:Village pump (proposals):

We could make a Semantic Web edition of Wikipedia. It will be immensely useful in Artificial Intelligence.  

 Just like the Semantic Web has been. *snicker* Seriously, it's easy to read hype about the Semantic Web and assume it can do things it doesn't do, such as organize a body of knowledge as vast as Wikipedia and successfully do any reasoning with it.  / É¹ÉÉdsÉ¹  
There are projects specifically intended to do this. See Semantic wiki, and there are also specific tagging schemes in place for things like biographical data.  (talk/) """,0
d27528870f9da07d,DUDE< I DO IT BECAUSE YOUR MUM SCREAMS TOOOOO MUCH!!!,1
2bbe7118f6c0a806,"The reason I ask is, I don't believe anyone has read such a thing.  What is present on the internet is Gerry Armstrong's personal website which states his personal opinion of that document and those pages.  And I find his word duplicated on many other personal websites.  But no where do I find the pages themselves, nor duplicates of the pages.  What is actually happening is Armstrong has created an opinion.  His opinion has been duplicated on other sites, word for word.  The reference on which his personal opinion is based, that isn't anywhere.  People are just swollowing Armstrong's opinion wholesale and completely and making a huge arguement on Wikipedia in this and the Fair Game article based on the hot air from Armstrong's computer fan.  So if you could provide a link to the root of this dispute, that would be helpful.",0
441184822b218b98,"""::::::::::::::If you read carefully, my comment was overall a debate of the issues. It simply ended with a request about not """"beating a dead horse"""". Although it may have been rude, this can hardly be interpreted as a personal attack. You are blowing things out of proportion because you obviously have nothing else to do than be a bully.    
""",1
e77f62dc632e0b01,"""
Spare me the drama and amateur use of legal terminology that you clearly do not understand.  The caption states """"Seventy per cent of [Israeli youth] surveyed reported increased subjective fear or hopelessness.""""  The photograph portrays an Israeli youth, and crouched with the toy gun, gets across the concept of the text.  This isn't an anti-Arab Israeli commentary (if it wasn't I wouldn't have used Arab Israelis to portray Friendship).  David '''''' """,0
6e29924670b55d7a,you be polite next time being a rude fag will get you know where.,1
63d1c5cdd780853d,AppoloBoy Sucks big fat elephant dicks....,1
d91f22bcfd6610a9,"Monella (film)
Do whatever you want with it for I don't fucking care. Been around here for 8 years I'm really fed up with your likes.",1
f5239c5e3e66334b,"http://www.horacemann.org/home/content.asp?id=1142

STOP LYING ON THE HM PAGE STOP MAKIng UP LIES THE FACTS ARE ABOVE.  YOU ARE CLEARLY OF THE WORKING CLASS",1
